Titre,Lien,Note,Genre,Genre numerique
_summer,https://voiranime.com/anime/_summer/,3,Drama&Romance,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
_summer-specials,https://voiranime.com/anime/_summer-specials/,2.6,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
hack-g-u-trilogy,https://voiranime.com/anime/hack-g-u-trilogy/,4.4,Action&Fantasy&Sci-Fi,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
hack-gift,https://voiranime.com/anime/hack-gift/,3,Comedy&Fantasy,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
hack-intermezzo,https://voiranime.com/anime/hack-intermezzo/,3,Adventure&Fantasy&Sci-Fi,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
hack-quantum,https://voiranime.com/anime/hack-quantum/,3.8,Action&Adventure&Fantasy&Sci-Fi,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
hack-roots,https://voiranime.com/anime/hack-roots/,3.3,Adventure&Drama&Fantasy&Sci-Fi,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
hack-roots-vf,https://voiranime.com/anime/hack-roots-vf/,3.6,Adventure&Drama&Fantasy&Sci-Fi,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
hack-sign,https://voiranime.com/anime/hack-sign/,3,Adventure&Fantasy&Sci-Fi,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
hack-tasogare-no-udewa-densetsu,https://voiranime.com/anime/hack-tasogare-no-udewa-densetsu/,2.6,Adventure&Comedy&Fantasy&Sci-Fi,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
hack-tasogare-no-udewa-densetsu-vf,https://voiranime.com/anime/hack-tasogare-no-udewa-densetsu-vf/,3.3,Adventure&Comedy&Fantasy&Sci-Fi,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
hack-unison,https://voiranime.com/anime/hack-unison/,3.4,Adventure&Comedy&Fantasy&Sci-Fi,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
009-recyborg,https://voiranime.com/anime/009-recyborg/,3.1,Action&Adventure&Mecha&Sci-Fi,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
009-1,https://voiranime.com/anime/009-1/,2.9,Action&Mecha&Sci-Fi,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
009-1-special,https://voiranime.com/anime/009-1-special/,3,Action&Adventure&Drama&Sci-Fi,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
07-ghost,https://voiranime.com/anime/07-ghost/,4.1,Action&Fantasy,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
100-man-no-inochi-no-ue-ni-ore-wa-tatteiru,https://voiranime.com/anime/100-man-no-inochi-no-ue-ni-ore-wa-tatteiru/,4.1,Action&Drama&Fantasy,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
100-man-no-inochi-no-ue-ni-ore-wa-tatteiru-vf,https://voiranime.com/anime/100-man-no-inochi-no-ue-ni-ore-wa-tatteiru-vf/,3.9,Action&Drama&Fantasy,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
100-man-no-inochi-no-ue-ni-ore-wa-tatteiru-s2,https://voiranime.com/anime/100-man-no-inochi-no-ue-ni-ore-wa-tatteiru-s2/,4,Action&Drama&Fantasy,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
100-man-no-inochi-no-ue-ni-ore-wa-tatteiru-s2-vf,https://voiranime.com/anime/100-man-no-inochi-no-ue-ni-ore-wa-tatteiru-s2-vf/,3.9,Action&Drama&Fantasy,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a-kite,https://voiranime.com/anime/a-kite/,3.1,Action&Drama&Ecchi,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a-will-eternal,https://voiranime.com/anime/a-will-eternal/,4.2,Action&Chinese&Comedy&Fantasy,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
a-channel,https://voiranime.com/anime/a-channel/,3.4,Comedy&Slice of Life,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
a-channel-a-channelsmile,https://voiranime.com/anime/a-channel-a-channelsmile/,3.5,Comedy&Slice of Life,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
a-i-c-o-incarnation,https://voiranime.com/anime/a-i-c-o-incarnation/,4,Action&Sci-Fi,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
a-i-c-o-incarnation-vf,https://voiranime.com/anime/a-i-c-o-incarnation-vf/,3.5,Action&Sci-Fi,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
a3-season-autumn-winter,https://voiranime.com/anime/a3-season-autumn-winter/,3.9,Music,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
a3-season-spring-%ef%bc%86-summer,https://voiranime.com/anime/a3-season-spring-%ef%bc%86-summer/,3.7,Drama&Music,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
aa-megami-sama-2011,https://voiranime.com/anime/aa-megami-sama-2011/,4,Comedy&Romance&Supernatural,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
aa-megami-sama-movie,https://voiranime.com/anime/aa-megami-sama-movie/,3.8,Comedy&Romance&Supernatural,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
abciee-shuugyou-nikki,https://voiranime.com/anime/abciee-shuugyou-nikki/,3.4,Comedy,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
abenobashi-mahou-shoutengai-2,https://voiranime.com/anime/abenobashi-mahou-shoutengai-2/,3.8,Comedy&Ecchi&Fantasy,"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
abenobashi-mahou-shoutengai-vf,https://voiranime.com/anime/abenobashi-mahou-shoutengai-vf/,3.4,Comedy&Ecchi&Fantasy,"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
absolute-duo,https://voiranime.com/anime/absolute-duo/,3.9,Action&Ecchi&Romance&Supernatural,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
acca-13-ku-kansatsu-ka,https://voiranime.com/anime/acca-13-ku-kansatsu-ka/,4.1,Drama,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
accel-world,https://voiranime.com/anime/accel-world/,4.3,Action&Romance&Sci-Fi,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
accel-world-vf,https://voiranime.com/anime/accel-world-vf/,4.2,Action&Romance&Sci-Fi,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
accel-world-ex,https://voiranime.com/anime/accel-world-ex/,3.6,Action&Romance&Sci-Fi,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
__trashed,https://voiranime.com/anime/__trashed/,2.8,Comedy&Sci-Fi,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
acchi-kocchi,https://voiranime.com/anime/acchi-kocchi/,4.1,Comedy&Romance&Slice of Life,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
b-gata-h-kei,https://voiranime.com/anime/b-gata-h-kei/,4.1,Comedy&Ecchi&Romance,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
b-gata-h-kei-vf,https://voiranime.com/anime/b-gata-h-kei-vf/,4,Comedy&Ecchi&Romance,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
b-project-kodouambitious,https://voiranime.com/anime/b-project-kodouambitious/,3.7,Drama&Music,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
b-project-zecchouemotion,https://voiranime.com/anime/b-project-zecchouemotion/,3.6,Music,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
b-the-beginning,https://voiranime.com/anime/b-the-beginning/,4.3,Action&Supernatural&Thriller,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
b-the-beginning-vf,https://voiranime.com/anime/b-the-beginning-vf/,4.3,Action&Supernatural&Thriller,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
b-the-beginning-2,https://voiranime.com/anime/b-the-beginning-2/,4.4,Action&Supernatural&Thriller,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
b-the-beginning-2-vf,https://voiranime.com/anime/b-the-beginning-2-vf/,3.9,Action&Supernatural&Thriller,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
bt-x,https://voiranime.com/anime/bt-x/,3.1,Adventure&Mecha&Sci-Fi,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
bt-x-vf,https://voiranime.com/anime/bt-x-vf/,3.6,Adventure&Mecha&Sci-Fi,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
bt-x-neo,https://voiranime.com/anime/bt-x-neo/,3,Action&Adventure,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
bt-x-neo-vf,https://voiranime.com/anime/bt-x-neo-vf/,3.3,Action&Adventure,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
baby-princess-3d-paradise-0-love,https://voiranime.com/anime/baby-princess-3d-paradise-0-love/,3.1,Ecchi,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
baby-steps,https://voiranime.com/anime/baby-steps/,4.1,Romance&Sports,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
baby-steps-2,https://voiranime.com/anime/baby-steps-2/,4,Romance&Sports,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
babylon,https://voiranime.com/anime/babylon/,4.1,Drama&Thriller,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
baccano,https://voiranime.com/anime/baccano/,4.1,Action&Comedy&Supernatural,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
baccano-vf,https://voiranime.com/anime/baccano-vf/,4.1,Action&Comedy&Supernatural,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
back-arrow,https://voiranime.com/anime/back-arrow/,4.3,Action&Adventure&Fantasy&Mecha&Sci-Fi,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
back-street-girls-gokudolls,https://voiranime.com/anime/back-street-girls-gokudolls/,4,Comedy&Ecchi,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
c-the-money-of-soul-and-possibility-control,https://voiranime.com/anime/c-the-money-of-soul-and-possibility-control/,4,Action&Supernatural&Thriller,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
c-the-money-of-soul-and-possibility-control-vf,https://voiranime.com/anime/c-the-money-of-soul-and-possibility-control-vf/,3.8,Action&Supernatural&Thriller,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
c%c2%b3,https://voiranime.com/anime/c%c2%b3/,3.5,Action&Comedy&Ecchi&Supernatural,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
c%c2%b3-special,https://voiranime.com/anime/c%c2%b3-special/,3.2,Action&Comedy&Ecchi&Supernatural,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
california-crisis-tsuigeki-no-hibana,https://voiranime.com/anime/california-crisis-tsuigeki-no-hibana/,2.7,Action&Adventure&Comedy,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
caligula,https://voiranime.com/anime/caligula/,3.4,Action&Sci-Fi,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
campione-matsurowanu-kamigami-to-kamigoroshi-no-maou,https://voiranime.com/anime/campione-matsurowanu-kamigami-to-kamigoroshi-no-maou/,4.1,Comedy&Ecchi&Romance,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
candy-candy-vf,https://voiranime.com/anime/candy-candy-vf/,4.2,Drama&Slice of Life,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
candy-candy-haru-no-yobigoe,https://voiranime.com/anime/candy-candy-haru-no-yobigoe/,3.6,Drama&Slice of Life,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
candy%e2%98%86boy,https://voiranime.com/anime/candy%e2%98%86boy/,3.6,Romance,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
candy%e2%98%86boy-episode-0,https://voiranime.com/anime/candy%e2%98%86boy-episode-0/,3.1,Romance,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
candy%e2%98%86boy-ex01-mirai-yohouzu,https://voiranime.com/anime/candy%e2%98%86boy-ex01-mirai-yohouzu/,3.2,Romance&Slice of Life,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
candy%e2%98%86boy-ex02-shiawase-kyouyuu-riron,https://voiranime.com/anime/candy%e2%98%86boy-ex02-shiawase-kyouyuu-riron/,3.2,Romance&Slice of Life,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
cannon-busters,https://voiranime.com/anime/cannon-busters/,3.6,Action&Adventure&Fantasy&Mecha&Sci-Fi,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
cannon-busters-vf,https://voiranime.com/anime/cannon-busters-vf/,3.9,Action&Adventure&Fantasy&Mecha&Sci-Fi,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
canvas-2-niji-iro-no-sketch,https://voiranime.com/anime/canvas-2-niji-iro-no-sketch/,2.9,Comedy&Drama&Romance&Slice of Life,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
capeta,https://voiranime.com/anime/capeta/,3.9,Drama&Sports,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
captain-tsubasa,https://voiranime.com/anime/captain-tsubasa/,4.1,Action&Sports,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
captain-tsubasa-2018,https://voiranime.com/anime/captain-tsubasa-2018/,4.2,Action&Sports,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
captain-tsubasa-2018-vf,https://voiranime.com/anime/captain-tsubasa-2018-vf/,4.1,Action&Sports,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
d_cide-traumerei,https://voiranime.com/anime/d_cide-traumerei/,4,Action&Adventure&Drama&Fantasy,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
d-frag,https://voiranime.com/anime/d-frag/,3.8,Comedy,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
d-frag-ova,https://voiranime.com/anime/d-frag-ova/,4,Comedy,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
d-c-iii-p-s-p-re-animated,https://voiranime.com/anime/d-c-iii-p-s-p-re-animated/,3,Drama&Romance,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
d-c-da-capo,https://voiranime.com/anime/d-c-da-capo/,2.7,Drama&Romance,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
d-c-if-da-capo-if,https://voiranime.com/anime/d-c-if-da-capo-if/,3.3,Drama&Romance,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
d-c-ii-s-s-da-capo-ii-second-season,https://voiranime.com/anime/d-c-ii-s-s-da-capo-ii-second-season/,3.4,Comedy&Drama&Fantasy&Romance,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
d-c-ii-da-capo-ii,https://voiranime.com/anime/d-c-ii-da-capo-ii/,3,Drama&Ecchi&Romance,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
d-c-iii-da-capo-iii,https://voiranime.com/anime/d-c-iii-da-capo-iii/,3.4,Drama&Ecchi&Romance,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
d-c-s-s-da-capo-second-season,https://voiranime.com/anime/d-c-s-s-da-capo-second-season/,3,Comedy&Drama&Romance&Supernatural,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
d-gray-man,https://voiranime.com/anime/d-gray-man/,4.2,Action&Adventure&Drama&Fantasy,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
d-gray-man-vf,https://voiranime.com/anime/d-gray-man-vf/,4.4,Action&Adventure&Drama&Fantasy,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
d-gray-man-hallow,https://voiranime.com/anime/d-gray-man-hallow/,4.3,Action&Adventure&Comedy,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
d-gray-man-kai,https://voiranime.com/anime/d-gray-man-kai/,4,Action&Adventure&Drama&Fantasy,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
d-gray-man-kai-vf,https://voiranime.com/anime/d-gray-man-kai-vf/,3.6,Action&Adventure&Drama&Fantasy,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
d-n-angel,https://voiranime.com/anime/d-n-angel/,3.5,Action&Comedy&Fantasy&Romance,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
d4dj-first-mix,https://voiranime.com/anime/d4dj-first-mix/,4,Music,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
da-capo-iii-special,https://voiranime.com/anime/da-capo-iii-special/,4,Drama&Music&Romance,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
da-yu-hai-tang,https://voiranime.com/anime/da-yu-hai-tang/,3.4,Adventure&Drama&Romance&Supernatural,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
da-yu-hai-tang-vf,https://voiranime.com/anime/da-yu-hai-tang-vf/,3.8,Adventure&Drama&Romance&Supernatural,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
himitsukessha-taka-no-tsume-golden-spell,https://voiranime.com/anime/himitsukessha-taka-no-tsume-golden-spell/,3.8,Comedy&Supernatural,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
ebiten-kouritsu-ebisugawa-koukou-tenmonbu,https://voiranime.com/anime/ebiten-kouritsu-ebisugawa-koukou-tenmonbu/,3,Comedy&Ecchi,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ebiten-kouritsu-ebisugawa-koukou-tenmonbu-ova,https://voiranime.com/anime/ebiten-kouritsu-ebisugawa-koukou-tenmonbu-ova/,3,Comedy&Ecchi,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
eden,https://voiranime.com/anime/eden/,2.9,Adventure&Fantasy&Sci-Fi,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
eden-vf,https://voiranime.com/anime/eden-vf/,3.9,Adventure&Fantasy&Sci-Fi,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
edens-bowy,https://voiranime.com/anime/edens-bowy/,2.6,Adventure&Romance,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
edens-zero,https://voiranime.com/anime/edens-zero/,4.2,Action&Adventure&Fantasy&Sci-Fi,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
edens-zero-vf,https://voiranime.com/anime/edens-zero-vf/,4.2,Action&Adventure&Fantasy&Sci-Fi,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
edogawa-conan-shissou-jiken-shijou-saiaku-no-futsukakan,https://voiranime.com/anime/edogawa-conan-shissou-jiken-shijou-saiaku-no-futsukakan/,3.6,Adventure&Comedy,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ef-a-tale-of-melodies,https://voiranime.com/anime/ef-a-tale-of-melodies/,3.9,Drama&Romance&Supernatural,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
